customer_id,signup_date,city,acquisition_channel,gender,age_group
2084,2025-03-02,Chandigarh,Direct,Female,35-44
2085,2025-01-16,Chennai,Direct,Male,35-44
2086,2025-04-22,Chandigarh,Paid Search,Female,35-44
2087,2024-11-02,Lucknow,Email,Female,35-44
2088,2025-01-04,Lucknow,Direct,Male,45-54
2089,2025-07-06,Delhi,Direct,Male,25-34
2090,2024-11-20,Kolkata,Paid Social,Female,25-34
2091,2024-11-02,Pune,Organic Search,Female,18-24
2092,2024-12-20,Indore,Direct,Male,45-54
2093,2025-03-11,Chennai,Email,Male,35-44
2094,2025-03-31,Bhopal,Paid Social,Female,25-34
2095,2025-10-07,Ahmedabad,Paid Search,Male,18-24
2096,2025-06-12,Hyderabad,Organic Search,Female,25-34
2097,2024-11-21,Indore,Direct,Male,25-34
2098,2025-01-21,Bhopal,Paid Search,Male,18-24
2099,2025-09-18,Chandigarh,Affiliate,Male,25-34
2100,2025-07-22,Bengaluru,Paid Social,Female,18-24
2101,2025-11-28,Pune,Paid Search,Male,18-24
2102,2025-12-11,Lucknow,Organic Search,Female,25-34
2103,2024-12-19,Indore,Direct,Male,25-34
2104,2024-12-11,Delhi,Direct,Female,35-44
2105,2025-04-14,Hyderabad,Organic Search,Male,18-24
2106,2025-10-29,Pune,Organic Search,Female,25-34
2107,2024-12-15,Ahmedabad,Affiliate,Female,18-24
2108,2025-01-08,Hyderabad,Direct,Female,45-54
2109,2024-11-08,Jaipur,Organic Search,Male,45-54
2110,2025-01-01,Kolkata,Organic Search,Male,18-24
2111,2025-07-10,Gorakhpur,Paid Search,Female,45-54
2112,2025-12-25,Kolkata,Paid Social,Male,45-54
2113,2025-05-23,Ahmedabad,Paid Social,Female,35-44
2114,2024-12-21,Chennai,Paid Search,Female,35-44
2115,2025-05-20,Chandigarh,Organic Search,Male,45-54
2116,2024-11-01,Jaipur,Email,Female,25-34
2117,2024-11-28,Gorakhpur,Affiliate,Female,45-54
2118,2025-01-16,Kochi,Direct,Female,18-24
2119,2025-08-03,Jaipur,Organic Search,Female,45-54
2120,2024-11-12,Lucknow,Paid Social,Female,25-34
2121,2025-01-09,Kolkata,Organic Search,Male,25-34
2122,2025-05-12,Jaipur,Organic Search,Other,45-54
2123,2025-08-13,Bhopal,Paid Social,Female,35-44
2124,2025-01-26,Indore,Paid Social,Female,35-44
2125,2025-02-27,Kolkata,Paid Search,Male,18-24
2126,2025-08-03,Kolkata,Paid Social,Female,25-34
2127,2025-12-14,Bengaluru,Affiliate,Male,25-34
2128,2024-12-05,Pune,Direct,Male,18-24
2129,2025-01-09,Chennai,Affiliate,Male,25-34
2130,2025-08-23,Ahmedabad,Direct,Male,18-24
2131,2024-11-07,Indore,Organic Search,Female,45-54
2132,2025-11-28,Chandigarh,Referral,Male,45-54
2133,2024-12-17,Lucknow,Referral,Female,18-24
2134,2024-11-05,Jaipur,Paid Social,Female,35-44
2135,2024-11-13,Indore,Organic Search,Female,45-54
2136,2025-09-08,Lucknow,Email,Female,25-34
2137,2025-04-18,Chennai,Paid Search,Male,35-44
2138,2025-04-16,Indore,Affiliate,Female,18-24
2139,2025-10-07,Indore,Direct,Female,35-44
2140,2025-10-29,Bhopal,Paid Search,Female,35-44
2141,2025-03-07,Chennai,Paid Search,Female,35-44
2142,2024-12-18,Bengaluru,Direct,Female,45-54
2143,2025-02-18,Chandigarh,Affiliate,Female,18-24
2144,2025-11-03,Bengaluru,Paid Search,Male,18-24
2145,2025-12-03,Chennai,Email,Male,45-54
2146,2024-12-27,Mumbai,Paid Social,Male,18-24
2147,2025-12-13,Jaipur,Affiliate,Female,18-24
2148,2025-04-24,Gorakhpur,Paid Search,Other,18-24
2149,2025-08-06,Pune,Paid Search,Female,25-34
2150,2025-06-02,Gorakhpur,Organic Search,Male,45-54
2151,2025-04-02,Kochi,Direct,Male,18-24
2152,2025-02-07,Lucknow,Paid Social,Male,18-24
2153,2024-11-01,Delhi,Paid Social,Female,25-34
2154,2025-04-29,Jaipur,Affiliate,Female,25-34
2155,2025-08-07,Chennai,Paid Search,Male,25-34
2156,2024-11-30,Pune,Organic Search,Female,18-24
2157,2025-04-05,Bengaluru,Referral,Male,35-44
2158,2025-11-30,Chennai,Paid Social,Male,25-34
2159,2024-12-03,Pune,Organic Search,Female,25-34
2160,2025-08-09,Bhopal,Organic Search,Male,45-54
2161,2024-11-15,Bengaluru,Referral,Female,25-34
2162,2025-01-30,Kolkata,Paid Search,Female,45-54
2163,2025-05-02,Delhi,Organic Search,Female,18-24
2164,2024-11-24,Ahmedabad,Organic Search,Male,35-44
2165,2025-07-27,Hyderabad,Paid Social,Female,18-24
2166,2025-08-25,Pune,Paid Social,Female,45-54
2167,2024-11-01,Kolkata,Paid Social,Female,18-24
2168,2025-01-20,Kochi,Referral,Female,35-44
2169,2024-12-11,Gorakhpur,Direct,Male,45-54
2170,2025-10-10,Pune,Organic Search,Male,35-44
2171,2024-11-04,Delhi,Affiliate,Male,25-34
2172,2025-03-29,Ahmedabad,Organic Search,Male,18-24
2173,2025-05-05,Indore,Organic Search,Male,35-44
2174,2025-05-16,Kolkata,Affiliate,Female,25-34
2175,2025-07-22,Delhi,Affiliate,Female,18-24
2176,2025-08-17,Hyderabad,Organic Search,Female,35-44
2177,2025-10-31,Chennai,Paid Social,Female,18-24
2178,2025-01-12,Bengaluru,Email,Male,25-34
2179,2025-11-03,Kolkata,Organic Search,Male,25-34
2180,2024-11-23,Bhopal,Organic Search,Female,45-54
2181,2025-12-22,Ahmedabad,Organic Search,Female,45-54
2182,2025-09-28,Delhi,Paid Search,Male,18-24
2183,2025-01-05,Bhopal,Paid Search,Female,35-44
2184,2025-06-05,Lucknow,Paid Social,Male,18-24
2185,2025-03-11,Kochi,Direct,Male,25-34
2186,2024-12-08,Delhi,Organic Search,Female,18-24
2187,2025-07-23,Pune,Direct,Male,18-24
2188,2024-12-17,Indore,Paid Social,Male,35-44
2189,2025-07-04,Lucknow,Paid Search,Female,35-44
2190,2025-08-01,Kolkata,Organic Search,Female,25-34
2191,2025-04-27,Bengaluru,Referral,Male,45-54
2192,2025-05-23,Delhi,Affiliate,Female,18-24
2193,2025-09-15,Kolkata,Paid Social,Female,45-54
2194,2025-03-14,Gorakhpur,Paid Social,Male,45-54
2195,2025-02-28,Lucknow,Organic Search,Female,45-54
2196,2024-11-14,Chandigarh,Paid Social,Female,35-44
2197,2025-01-14,Pune,Email,Female,45-54
2198,2025-08-08,Mumbai,Paid Search,Male,35-44
2199,2025-08-03,Chandigarh,Paid Social,Female,18-24
2200,2025-12-07,Hyderabad,Organic Search,Male,18-24
2201,2024-11-15,Delhi,Direct,Male,35-44
2202,2025-02-28,Mumbai,Paid Search,Male,25-34
2203,2025-02-06,Jaipur,Referral,Female,25-34
2204,2025-08-11,Indore,Organic Search,Female,25-34
2205,2025-04-19,Bengaluru,Paid Search,Male,35-44
2206,2025-04-08,Jaipur,Direct,Female,25-34
2207,2024-11-11,Gorakhpur,Organic Search,Male,25-34
2208,2025-09-20,Delhi,Affiliate,Male,45-54
2209,2025-09-29,Kolkata,Paid Social,Female,45-54
2210,2025-10-22,Delhi,Paid Search,Male,35-44
2211,2024-11-01,Jaipur,Paid Social,Male,25-34
2212,2025-11-09,Mumbai,Direct,Female,45-54
2213,2024-11-19,Delhi,Paid Search,Male,25-34
2214,2025-02-03,Kolkata,Organic Search,Female,25-34
2215,2024-12-16,Hyderabad,Paid Social,Male,35-44
2216,2024-11-19,Indore,Paid Social,Male,25-34
2217,2024-12-04,Pune,Organic Search,Male,18-24
2218,2025-05-26,Jaipur,Paid Search,Female,45-54
2219,2024-12-12,Kochi,Paid Search,Female,45-54
2220,2024-11-22,Chandigarh,Email,Male,35-44
2221,2025-10-10,Bengaluru,Referral,Female,35-44
2222,2024-11-13,Lucknow,Paid Search,Female,45-54
2223,2025-08-01,Mumbai,Paid Social,Female,35-44
2224,2024-12-14,Ahmedabad,Affiliate,Male,45-54
2225,2025-02-15,Kochi,Direct,Male,35-44
2226,2025-10-29,Chennai,Direct,Female,35-44
2227,2025-12-19,Mumbai,Organic Search,Male,45-54
2228,2024-12-15,Lucknow,Paid Search,Female,35-44
2229,2024-11-12,Indore,Affiliate,Female,45-54
2230,2025-05-11,Gorakhpur,Email,Female,18-24
2231,2025-05-02,Mumbai,Affiliate,Male,18-24
2232,2025-12-08,Lucknow,Paid Social,Male,45-54
2233,2025-09-03,Bengaluru,Direct,Female,45-54
2234,2025-09-26,Jaipur,Paid Search,Female,45-54
2235,2025-09-02,Chandigarh,Direct,Female,18-24
2236,2024-12-07,Gorakhpur,Organic Search,Male,18-24
2237,2024-12-30,Bengaluru,Paid Social,Male,35-44
2238,2025-01-22,Chennai,Direct,Male,25-34
2239,2024-12-25,Chennai,Affiliate,Female,35-44
2240,2025-08-06,Jaipur,Organic Search,Male,35-44
2241,2025-07-21,Chandigarh,Affiliate,Male,45-54
2242,2025-09-28,Lucknow,Paid Social,Female,25-34
2243,2025-01-07,Bhopal,Paid Social,Male,45-54
2244,2025-01-06,Delhi,Paid Search,Male,25-34
2245,2024-12-21,Chennai,Direct,Female,45-54
2246,2025-10-23,Delhi,Affiliate,Female,18-24
2247,2024-11-30,Jaipur,Paid Social,Male,35-44
2248,2025-07-31,Kolkata,Paid Search,Male,18-24
2249,2024-12-03,Lucknow,Organic Search,Male,45-54
2250,2025-09-26,Chennai,Organic Search,Female,45-54
2251,2024-11-17,Kochi,Paid Social,Male,35-44
2252,2025-05-14,Chennai,Referral,Other,45-54
2253,2025-09-10,Delhi,Paid Social,Male,35-44
2254,2024-11-02,Indore,Paid Social,Other,25-34
2255,2025-10-10,Chandigarh,Paid Search,Female,18-24
2256,2024-12-31,Kochi,Referral,Male,45-54
2257,2025-02-12,Lucknow,Paid Search,Female,25-34
2258,2025-09-23,Gorakhpur,Paid Search,Male,45-54
2259,2025-07-25,Chennai,Direct,Male,35-44
2260,2025-02-19,Bhopal,Paid Social,Male,35-44
2261,2025-04-08,Indore,Organic Search,Female,25-34
2262,2025-08-22,Mumbai,Paid Search,Other,45-54
2263,2025-04-06,Kochi,Organic Search,Male,35-44
2264,2025-07-08,Jaipur,Direct,Male,25-34
2265,2025-03-05,Bengaluru,Paid Search,Female,45-54
2266,2025-03-19,Delhi,Paid Search,Female,45-54
2267,2025-04-17,Chennai,Organic Search,Female,25-34
2268,2024-11-06,Indore,Paid Social,Female,35-44
2269,2025-11-25,Indore,Direct,Male,45-54
2270,2025-07-01,Kolkata,Referral,Female,45-54
2271,2025-01-05,Pune,Direct,Female,45-54
2272,2024-11-20,Gorakhpur,Paid Search,Male,18-24
2273,2025-12-11,Chandigarh,Organic Search,Female,18-24
2274,2025-08-10,Mumbai,Organic Search,Female,25-34
2275,2025-07-17,Lucknow,Paid Social,Male,25-34
2276,2025-09-15,Bhopal,Organic Search,Female,18-24
2277,2025-01-12,Kolkata,Organic Search,Male,45-54
2278,2025-08-28,Ahmedabad,Paid Social,Female,35-44
2279,2024-11-29,Delhi,Paid Social,Male,35-44
2280,2025-03-21,Kolkata,Organic Search,Female,35-44
2281,2025-12-21,Chennai,Direct,Female,18-24
2282,2025-04-01,Lucknow,Organic Search,Female,18-24
2283,2025-06-19,Bengaluru,Organic Search,Male,18-24
2284,2024-11-01,Bengaluru,Paid Social,Male,35-44
2285,2025-09-30,Hyderabad,Referral,Male,45-54
2286,2024-11-28,Chennai,Organic Search,Female,25-34
2287,2025-05-07,Bhopal,Paid Search,Female,25-34
2288,2025-03-24,Ahmedabad,Affiliate,Female,18-24
2289,2025-11-17,Chandigarh,Email,Male,35-44
2290,2025-11-17,Gorakhpur,Organic Search,Female,25-34
2291,2025-10-26,Lucknow,Paid Search,Female,35-44
2292,2025-11-19,Jaipur,Email,Male,45-54
2293,2025-11-23,Mumbai,Direct,Female,35-44
2294,2024-11-19,Ahmedabad,Referral,Female,45-54
2295,2024-11-03,Bhopal,Organic Search,Female,18-24
2296,2025-09-23,Gorakhpur,Organic Search,Female,45-54
2297,2025-07-31,Pune,Direct,Female,45-54
2298,2025-08-03,Gorakhpur,Paid Social,Female,45-54
2299,2025-01-29,Ahmedabad,Paid Search,Female,45-54
2300,2025-05-12,Chandigarh,Paid Social,Male,18-24
2301,2025-04-02,Mumbai,Organic Search,Female,25-34
2302,2025-05-28,Jaipur,Direct,Female,35-44
2303,2025-02-01,Jaipur,Paid Social,Female,45-54
2304,2025-07-20,Delhi,Paid Search,Female,18-24
2305,2025-11-01,Delhi,Organic Search,Male,35-44
2306,2024-11-07,Hyderabad,Organic Search,Male,18-24
2307,2024-11-04,Bhopal,Paid Social,Male,35-44
2308,2024-11-01,Kochi,Paid Social,Male,35-44
2309,2025-12-20,Kochi,Referral,Female,45-54
2310,2024-11-03,Hyderabad,Organic Search,Male,35-44
2311,2025-10-14,Lucknow,Paid Search,Male,35-44
2312,2024-12-04,Indore,Email,Male,45-54
2313,2025-06-23,Kolkata,Paid Social,Female,25-34
2314,2025-09-04,Lucknow,Paid Search,Female,45-54
2315,2024-11-03,Delhi,Affiliate,Male,25-34
2316,2024-11-07,Delhi,Organic Search,Male,45-54
2317,2024-11-06,Delhi,Paid Search,Male,35-44
2318,2025-12-01,Indore,Direct,Female,35-44
2319,2024-12-27,Mumbai,Paid Search,Male,45-54
2320,2025-09-08,Mumbai,Email,Male,45-54
2321,2024-12-03,Bengaluru,Paid Search,Female,18-24
2322,2024-11-13,Kolkata,Organic Search,Female,18-24
2323,2024-12-14,Ahmedabad,Direct,Male,45-54
2324,2025-05-06,Bhopal,Organic Search,Female,25-34
2325,2025-08-06,Bengaluru,Direct,Male,25-34
2326,2025-01-16,Bhopal,Referral,Female,45-54
2327,2024-12-03,Kolkata,Direct,Female,35-44
2328,2025-03-23,Gorakhpur,Paid Social,Female,45-54
2329,2024-11-02,Kochi,Paid Search,Female,35-44
2330,2025-04-16,Chennai,Organic Search,Female,18-24
2331,2025-02-11,Lucknow,Paid Search,Male,35-44
2332,2025-01-26,Mumbai,Organic Search,Male,18-24
2333,2025-01-30,Kochi,Paid Search,Female,18-24
2334,2025-09-29,Bengaluru,Affiliate,Male,18-24
2335,2024-11-01,Ahmedabad,Affiliate,Male,45-54
2336,2024-12-27,Ahmedabad,Direct,Male,25-34
2337,2025-06-19,Chennai,Direct,Other,45-54
2338,2025-03-11,Ahmedabad,Email,Female,35-44
2339,2024-12-09,Indore,Paid Social,Female,45-54
2340,2025-12-30,Chennai,Email,Male,45-54
2341,2025-08-28,Ahmedabad,Organic Search,Female,25-34
2342,2025-12-22,Gorakhpur,Organic Search,Female,45-54
2343,2025-02-15,Indore,Paid Social,Female,45-54
2344,2025-03-05,Gorakhpur,Paid Social,Female,25-34
2345,2024-12-16,Lucknow,Direct,Female,35-44
2346,2025-10-26,Chandigarh,Paid Search,Male,35-44
2347,2025-05-30,Delhi,Organic Search,Female,45-54
2348,2025-01-02,Chandigarh,Affiliate,Male,45-54
2349,2024-11-04,Jaipur,Organic Search,Male,45-54
2350,2025-11-19,Ahmedabad,Paid Search,Female,25-34
2351,2025-02-01,Pune,Direct,Other,25-34
2352,2025-05-28,Chandigarh,Paid Search,Female,45-54
2353,2025-01-07,Indore,Paid Social,Female,45-54
2354,2025-01-07,Lucknow,Referral,Female,18-24
2355,2025-06-16,Mumbai,Affiliate,Female,18-24
2356,2025-01-12,Bhopal,Organic Search,Male,25-34
2357,2025-07-23,Pune,Referral,Male,35-44
2358,2025-05-19,Bhopal,Paid Social,Male,45-54
2359,2025-01-15,Pune,Organic Search,Female,25-34
2360,2025-10-26,Kolkata,Organic Search,Female,45-54
2361,2024-11-23,Ahmedabad,Paid Search,Male,35-44
2362,2025-06-23,Mumbai,Email,Male,25-34
2363,2025-10-31,Bengaluru,Organic Search,Female,45-54
2364,2025-03-09,Chandigarh,Paid Search,Female,35-44
2365,2025-11-15,Delhi,Paid Search,Female,18-24
2366,2025-12-10,Lucknow,Referral,Female,35-44
2367,2025-12-22,Mumbai,Email,Female,35-44
2368,2025-06-16,Mumbai,Email,Other,25-34
2369,2025-12-05,Indore,Paid Social,Male,18-24
2370,2025-01-20,Ahmedabad,Referral,Female,45-54
2371,2025-12-25,Pune,Paid Social,Female,35-44
2372,2025-12-18,Bengaluru,Email,Female,25-34
2373,2024-11-04,Pune,Paid Social,Female,45-54
2374,2025-01-14,Chandigarh,Paid Social,Male,18-24
2375,2025-01-13,Kochi,Organic Search,Male,18-24
2376,2025-07-18,Kolkata,Organic Search,Female,45-54
2377,2025-01-30,Gorakhpur,Organic Search,Female,45-54
2378,2025-01-14,Kochi,Affiliate,Other,45-54
2379,2025-02-09,Chennai,Paid Social,Male,25-34
2380,2025-03-16,Bhopal,Paid Social,Female,18-24
2381,2025-08-28,Kochi,Email,Female,18-24
2382,2024-11-02,Chandigarh,Organic Search,Female,18-24
2383,2024-11-27,Lucknow,Organic Search,Male,18-24
2384,2025-10-03,Bengaluru,Organic Search,Male,35-44
2385,2025-10-07,Delhi,Direct,Male,45-54
2386,2025-05-23,Gorakhpur,Paid Social,Female,18-24
2387,2024-11-05,Bhopal,Organic Search,Male,18-24
2388,2024-11-29,Mumbai,Direct,Female,25-34
2389,2024-12-06,Kolkata,Direct,Female,25-34
2390,2025-03-10,Ahmedabad,Organic Search,Male,25-34
2391,2025-03-07,Lucknow,Direct,Male,18-24
2392,2025-02-24,Mumbai,Paid Search,Female,25-34
2393,2024-12-21,Lucknow,Email,Male,18-24
2394,2025-06-30,Delhi,Organic Search,Male,25-34
2395,2024-11-24,Lucknow,Direct,Female,45-54
2396,2025-03-24,Kolkata,Paid Social,Female,35-44
2397,2025-07-18,Gorakhpur,Paid Search,Male,35-44
2398,2024-12-26,Bengaluru,Organic Search,Female,35-44
2399,2025-10-27,Chandigarh,Organic Search,Male,18-24
2400,2025-06-15,Ahmedabad,Email,Female,18-24
2401,2025-01-08,Bhopal,Affiliate,Female,18-24
2402,2025-04-22,Chennai,Direct,Female,45-54
2403,2025-01-26,Ahmedabad,Paid Social,Female,25-34
2404,2024-12-10,Indore,Organic Search,Female,45-54
2405,2025-10-13,Chandigarh,Paid Social,Male,45-54
2406,2025-03-05,Ahmedabad,Email,Female,45-54
2407,2025-02-14,Delhi,Organic Search,Male,45-54
2408,2025-12-24,Kolkata,Direct,Female,45-54
2409,2025-08-20,Delhi,Direct,Female,25-34
2410,2024-12-07,Ahmedabad,Organic Search,Female,35-44
2411,2024-12-02,Delhi,Paid Search,Female,35-44
2412,2024-12-10,Indore,Paid Search,Female,45-54
2413,2025-11-25,Gorakhpur,Organic Search,Female,18-24
2414,2024-11-06,Ahmedabad,Paid Social,Male,25-34
2415,2024-12-12,Chandigarh,Referral,Female,45-54
2416,2024-11-01,Delhi,Paid Social,Female,35-44
2417,2025-06-20,Mumbai,Paid Search,Male,35-44
2418,2025-01-16,Indore,Paid Social,Male,35-44
2419,2025-04-20,Bengaluru,Paid Search,Female,45-54
2420,2024-12-16,Indore,Referral,Female,35-44
2421,2025-05-24,Ahmedabad,Email,Male,35-44
2422,2025-04-26,Hyderabad,Paid Social,Male,35-44
2423,2025-08-14,Bhopal,Paid Search,Female,25-34
2424,2025-09-02,Lucknow,Paid Social,Female,18-24
2425,2025-01-06,Kolkata,Email,Male,35-44
2426,2024-11-08,Lucknow,Paid Search,Male,35-44
2427,2024-11-06,Hyderabad,Paid Social,Male,35-44
2428,2025-07-05,Chandigarh,Paid Social,Female,25-34
2429,2024-12-09,Chennai,Organic Search,Male,45-54
2430,2025-04-18,Chennai,Affiliate,Female,35-44
2431,2025-05-10,Kochi,Paid Search,Male,25-34
2432,2025-12-02,Mumbai,Paid Search,Female,18-24
2433,2025-07-18,Chandigarh,Organic Search,Female,25-34
2434,2025-08-19,Kochi,Paid Search,Male,35-44
2435,2024-12-20,Bengaluru,Organic Search,Female,45-54
2436,2024-11-08,Bhopal,Paid Search,Other,45-54
2437,2025-05-20,Lucknow,Paid Search,Female,35-44
2438,2024-11-13,Pune,Paid Social,Female,45-54
2439,2024-12-27,Chennai,Paid Search,Male,18-24
2440,2024-11-04,Ahmedabad,Paid Social,Female,35-44
2441,2025-09-13,Bengaluru,Paid Social,Male,35-44
2442,2025-02-05,Kochi,Paid Social,Male,35-44
2443,2025-01-10,Bengaluru,Affiliate,Male,18-24
2444,2025-07-11,Ahmedabad,Direct,Female,18-24
2445,2024-11-19,Delhi,Organic Search,Male,25-34
2446,2024-11-10,Chennai,Paid Social,Female,45-54
2447,2025-01-16,Kolkata,Organic Search,Male,45-54
2448,2025-05-29,Delhi,Paid Social,Male,18-24
2449,2025-09-02,Mumbai,Paid Search,Male,35-44
2450,2024-12-10,Gorakhpur,Organic Search,Male,18-24
2451,2025-05-29,Ahmedabad,Direct,Female,25-34
2452,2025-08-01,Kochi,Referral,Female,35-44
2453,2025-01-09,Gorakhpur,Affiliate,Female,35-44
2454,2025-03-17,Indore,Direct,Female,18-24
2455,2024-11-03,Hyderabad,Paid Search,Female,45-54
2456,2024-11-01,Lucknow,Direct,Male,25-34
2457,2025-02-05,Bengaluru,Organic Search,Male,35-44
2458,2024-12-21,Kolkata,Paid Social,Female,25-34
2459,2025-07-29,Hyderabad,Paid Social,Female,35-44
2460,2025-02-04,Ahmedabad,Direct,Female,45-54
2461,2024-12-04,Kolkata,Organic Search,Male,25-34
2462,2024-12-03,Indore,Paid Search,Female,25-34
2463,2025-10-17,Chennai,Affiliate,Female,25-34
2464,2025-04-21,Pune,Email,Female,18-24
2465,2025-01-05,Delhi,Organic Search,Male,25-34
2466,2025-03-21,Indore,Direct,Female,45-54
2467,2025-05-08,Ahmedabad,Organic Search,Female,35-44
2468,2025-08-22,Hyderabad,Direct,Female,18-24
2469,2025-10-16,Lucknow,Email,Female,18-24
2470,2025-11-25,Pune,Referral,Female,25-34
2471,2024-11-11,Gorakhpur,Paid Social,Female,45-54
2472,2025-07-22,Pune,Paid Social,Female,18-24
2473,2025-01-01,Mumbai,Organic Search,Female,35-44
2474,2025-03-02,Chandigarh,Referral,Male,18-24
2475,2025-11-07,Gorakhpur,Direct,Male,45-54
2476,2024-11-27,Indore,Organic Search,Female,35-44
2477,2024-12-23,Ahmedabad,Direct,Female,25-34
2478,2024-12-07,Kolkata,Paid Social,Female,45-54
2479,2025-02-20,Delhi,Paid Search,Male,18-24
2480,2025-06-05,Bhopal,Referral,Female,35-44
2481,2025-07-09,Pune,Organic Search,Female,35-44
2482,2025-12-06,Indore,Organic Search,Female,18-24
2483,2025-12-28,Lucknow,Organic Search,Male,45-54
2484,2025-04-17,Chandigarh,Direct,Female,18-24
2485,2024-12-28,Chennai,Organic Search,Female,45-54
2486,2025-04-10,Bhopal,Paid Social,Female,25-34
2487,2025-01-08,Kolkata,Direct,Female,45-54
2488,2025-01-27,Chandigarh,Referral,Female,45-54
2489,2025-06-15,Kolkata,Paid Social,Female,35-44
2490,2025-10-16,Chennai,Paid Social,Male,45-54
2491,2025-07-29,Delhi,Email,Male,35-44
2492,2025-03-24,Gorakhpur,Email,Female,35-44
2493,2025-04-08,Delhi,Affiliate,Male,25-34
2494,2025-12-15,Kochi,Affiliate,Male,18-24
2495,2025-09-08,Jaipur,Email,Male,18-24
2496,2025-04-25,Jaipur,Paid Social,Male,25-34
2497,2025-07-21,Chandigarh,Direct,Female,18-24
2498,2025-01-10,Chennai,Affiliate,Male,45-54
2499,2025-03-31,Hyderabad,Affiliate,Male,45-54
2500,2025-06-22,Hyderabad,Referral,Male,45-54
2501,2024-11-22,Chandigarh,Direct,Female,18-24
2502,2025-10-21,Chandigarh,Referral,Female,25-34
2503,2025-11-05,Pune,Direct,Female,45-54
2504,2025-01-02,Gorakhpur,Organic Search,Female,25-34
2505,2024-11-02,Mumbai,Organic Search,Female,18-24
2506,2024-11-06,Mumbai,Paid Search,Female,35-44
2507,2025-06-08,Lucknow,Organic Search,Female,45-54
2508,2025-01-28,Lucknow,Paid Social,Male,45-54
2509,2025-05-25,Gorakhpur,Paid Search,Female,18-24
2510,2025-03-21,Pune,Paid Social,Male,45-54
2511,2025-07-28,Kolkata,Affiliate,Male,35-44
2512,2025-11-26,Bengaluru,Direct,Female,45-54
2513,2025-08-01,Pune,Organic Search,Male,18-24
2514,2024-12-15,Gorakhpur,Affiliate,Male,45-54
2515,2025-01-30,Lucknow,Paid Social,Other,18-24
2516,2025-01-09,Indore,Paid Search,Male,25-34
2517,2025-05-14,Gorakhpur,Organic Search,Female,18-24
2518,2025-11-18,Jaipur,Paid Search,Female,35-44
2519,2025-06-27,Bhopal,Paid Social,Female,18-24
2520,2024-12-18,Jaipur,Organic Search,Female,45-54
2521,2024-12-30,Pune,Organic Search,Male,45-54
2522,2024-11-13,Kochi,Organic Search,Female,45-54
